RefSeq	logFC
NM_032012	-1.5394888312992232
NR_024015	0.13898419825490893
NR_003713	0.09255745980571567
NM_153705	-1.719140281849587
NM_033023	-0.4534254466276199
NM_006168	0.016443873126036054
NR_024470	-2.761466545433118
NR_024399	0.17753420261904224
NR_002176	0.08060810747696621
NM_020653	-0.04124322556115581
NM_002081	-0.8746224935948935
NM_004846	0.6757700739170514
NM_005894	-0.006892204580454056
NM_001724	-0.0617485801719273
NM_014677	-0.6230911468007163
NM_207411	0.057330763417253836
NM_005270	-0.11528303975148843
NM_018593	0.5939574151905318
NR_003078	0.6779689909731843
NM_012124	-0.8595386615676184
NM_004745	0.0193514385680173
NR_031577	0.05533982990009701
NM_198695	-0.14815532814787344
NM_024533	-0.0032592572221946323
NM_001008540	0.2418418976871733
NM_138401	1.3871896776666972
NM_138390	-0.4437129180763002
NM_001025108	0.4068085751039814
NM_002037	-0.7071839020646353
NM_139247	0.08297686778838406
NM_058180	-0.5554586461933495
NM_032882	0.3092594904475089
NM_024595	-0.14117779998410415
NM_001113411	0.5375570749216776
NM_030805	0.2462968820626457
NM_020751	-1.0459410675354002
NM_019594	-0.7386173947330326
NM_017760	-0.23796144867140595
NM_054014	0.01495348580930206
NM_012364	0.0005933047115436882
NM_014640	-0.0008956161985426152
NM_033272	0.2261502129102108
NM_014187	0.5268755784017225
NM_002336	-0.04779560679226066
NR_031580	0.0412358751056335
NR_029687	0.07748756468632742
NM_001127389	0.2135884608376984
NM_198827	0.009248067880867126
NM_004070	1.7069875185918622
NM_013403	0.2908353474637916
NM_001850	-0.012638071296806708
NM_025191	-0.13189440818462775
NM_178859	-1.0531767067052262
NM_006056	0.15494313568529364
NM_004506	-0.2829648072546969
NM_020382	0.472841658460657
NM_022901	0.2262405538284751
NM_001005609	0.47107517190978204
NM_175859	-0.5157619195968148
NM_003460	-0.04091685972476757
NM_206827	1.3600342728204682
NR_002185	-0.1473991597661636
NM_198074	-0.05969845369309
NM_005348	-1.1956807441435005
NM_181842	0.0864651050906998
NM_016120	-0.011627270896442438
NM_173637	0.056704214468835876
NM_138336	0.02752645365117184
NM_003360	0.1735554008100681
NM_080385	0.1044559658861286
NM_001280	0.17580364092030348
NM_003522	-0.22888398409081825
NM_018235	0.31460545984163085
NM_005607	0.2264531290142899
NM_002226	0.29218243498942204
NM_005517	0.16733333853600266
NM_007216	-0.65786559429804
NM_014948	0.06804811679681938
NM_001707	0.3617538013129548
NM_007130	-0.029258418733745094
NM_001033952	-0.13050098393235485
NM_003370	0.31784344567307576
NM_001039500	0.02646494172353019
NM_001110822	-0.043801385316252925
NM_004901	-0.7141032364222849
NM_003985	0.12075167548996606
NM_144661	0.0230477857557088
NM_152992	0.2632533791848465
NM_181079	0.20087515515339652
NM_145182	0.07352776820384425
NM_017805	0.2538237401327372
NM_145693	-0.09321820021778597
NM_001017395	-0.3582222258893224
NM_001082488	0.3369618732791134
NM_000219	-0.04033199981381898
NM_176787	-0.31480194269424433
NM_014951	-0.7967020756319114
NM_001083308	0.09871477126554404
NM_022821	0.436702704152115
NM_005630	-0.5732653309122819
NM_004707	-0.9298872169204456
NM_023078	0.4264475135542954
NM_019045	-0.21314555612730549
NM_020752	0.02885017047189465
NM_018017	-0.7522755701926624
NM_032898	-0.3892603477905343
NM_152383	0.20321889620033548
NM_003189	-0.2593108108863113
NM_019105	-0.05746076621072321
NM_199121	0.27404982155822416
NM_024531	0.1878845198464272
NM_015554	-0.7743915535560666
NM_019589	-0.31548696311655106
NM_198971	0.4822846373198847
NR_031679	-0.04260886986790221
NM_018906	0.013108808052144002
NM_004904	0.016982800370167923
NM_022557	-0.04016357661211052
NM_145341	-0.5021924524113158
NM_030657	-0.1296647872373039
NM_024017	0.36999200161602186
NM_000419	0.12406361434564794
NM_001001966	-0.07361937646988448
NM_013437	-0.07340305439803478
NM_001661	-0.1987736443623841
NM_139030	0.13177932752872934
NM_145701	0.33531707456470555
NM_001039508	-0.04454238873170915
NR_003291	-0.16470845011159707
NM_177532	-0.3578888884668581
NM_133379	0.08583550580191872
NM_001042616	-0.36151945206157504
NM_001011515	-0.4083775082109037
NM_003263	-0.12213617865502535
NM_006570	0.07922754860036738
NR_024467	0.11290851402491076
NM_012339	0.3635185677407416
NM_006559	-0.21073532264296255
NM_012084	0.09798917224868617
NM_005417	-0.17903869721029306
NM_000615	-0.32481931071443904
NM_004045	-0.7990722546210675
NM_001007074	0.4753139732115296
NR_029906	0.475871477361158
NM_015912	-0.06645476598471918
NM_001079878	0.08118328997005501
NM_001035534	-0.2012309864353892
NM_018046	-0.6953475026785647
NM_002083	0.8624338027889162
NM_001013842	0.2104218570402612
NM_017554	-0.950682104949553
NM_000510	0.09356571391207724
NM_001031	0.9792810234958592
NM_001024844	0.9671470223069412
NM_016281	-0.15953542971657472
NM_002289	0.0770074070290193
NM_014426	-0.1970781412283628
NM_015926	0.9385045788494998
NM_033131	-0.08073926822837625
NM_052813	2.101371075180956
NM_000589	-0.045705204432430764
NM_003836	0.09825031847281314
NM_022093	0.15234308345292374
NM_019851	-0.8933404903919254
NM_001531	0.12790043464966186
NM_001836	-0.02130230049272028
NM_001031806	0.5339968372730589
NM_007176	0.05274423130093587
NM_000153	-1.2812299252707793
NM_181492	-0.06680879745635399
NM_183245	-0.0030796963312313772
NM_003799	-0.7721890385384256
NM_012446	1.0886939993639
NM_033058	-0.043169182084461286
NM_005388	-0.6814312048693152
NM_013330	-0.8662791508655363
NM_015317	-1.0667617659459512
NM_006097	-1.0589486363391898
NM_152437	-0.4823193277142908
NM_004518	0.34395990682554073
NM_019854	0.08841725653304855
NM_001004312	-0.07256961062610379
NR_030166	0.021700533508178767
NM_004354	-0.09731444392965878
NM_207373	2.1704274961883065
NM_015232	-0.020298311440540596
NM_001385	0.0032146327067932657
NM_015055	-1.0294919672202631
NM_023001	-0.7497896945317981
NM_052956	-0.16734118125815856
NM_178353	-0.20918635446420766
NM_147190	-0.2968512206253266
NM_005593	-0.016233929033757543
NM_005268	-0.15078156390400846
NM_003255	-1.4025091146927482
NM_005170	-1.3363621207232184
NM_014810	-1.3668764034085938
NM_020770	-0.9875843632325592
NM_145295	-0.21422445784365
NM_016246	0.3248490514543427
NM_001077182	0.03897128064231955
NM_014953	-0.40749356252456737
NM_002529	-0.009113149470170171
NM_007375	-0.8208094173727378
NM_012414	-1.2676199702204207
NM_001327	-0.14088300187327762
NM_004479	0.028727491231181963
NM_152750	-0.5693179995770165
NM_001035267	0.3256409449888328
NM_001039948	0.29403153090215745
NM_012419	0.5201600676100431
NM_184085	0.09133594458213096
NM_006729	-0.3061029716714049
NM_004943	-0.3329014878520192
NM_182947	0.21090594290300985
NM_017831	0.280667943885787
NM_194359	1.3329952910918368
NM_001012709	0.03995200913139639
NM_001013838	0.5931755684260402
NM_016724	-0.09359828549189173
NM_152784	-0.007773710716217231
NM_001077180	0.07126720146604174
NM_024297	0.7286979732413532
NM_022444	0.031504098488106105
NM_152759	0.14594739547481947
NR_024569	0.09558872564654557
NM_198467	-0.8719170410569652
NM_001493	0.9151491750764578
NM_181612	-0.0400191927580245
NM_002890	-0.9003051667703792
NM_032682	-0.08355946268510163
NM_014387	-0.07562748414624439
NM_030783	1.1650935220464669
NM_001005171	-0.05140311230362896
NM_002913	-0.5477182207511653
NM_001080529	0.18991466099076984
NM_018910	-0.048404250213526095
NM_198496	-0.10818040308411657
NM_152477	-0.26647840460488403
NM_176815	-0.16878316671071555
NM_020313	0.3870401844950113
NM_002460	-0.2234063827379795
NM_004439	-0.03491482505406998
NM_004262	0.028083752586303214
NM_018387	-0.07680647468082348
NM_207395	0.5142398427898255
NM_005906	-0.034498997028899435
NM_000679	-0.5305611558894108
NM_024038	0.4971823700290189
NM_006498	-2.597732632946185
NM_002135	0.08580584988878187
NM_003540	0.03780180944634198
NM_019596	-0.06733755932348448
NM_199342	-0.29167898364493205
NM_138734	0.20449965688564906
NM_006310	-0.22531015114522016
NM_001017424	0.09498512317250096
NM_023075	0.5674983788473955
NM_014164	-0.06814496323101163
NR_024358	0.05840627739568045
NM_003395	-0.181238274953988
NM_013314	0.006668708103653374
NM_152864	0.031261407315655014
NM_005146	-0.024402531744768544
NM_173550	-0.011813247521703592
NM_020901	0.15260625586132465
NM_152781	0.0287873626477416
NM_153217	-0.06201142415561495
NM_007272	0.047010069477879717
NM_133491	1.1590056706429008
NM_018355	-0.8205356447683485
NM_004160	0.3097595793062249
NM_006907	0.9868007169861496
NM_001033575	0.1878738662747948
NR_002444	-0.2109251337176513
NM_201648	-0.03813520336263878
NM_001772	0.3631403613839933
NM_001558	-0.18105967641486168
NM_018326	-0.043753911373601566
NM_018834	-1.1293173291954162
NM_032582	-0.4122106606847853
NM_017510	-0.03714394810150603
NM_002578	0.04469205695711112
NM_021151	-1.1069402297401478
NM_030572	-0.055558394319389366
NM_152261	-0.5553223023160484
NM_018139	-0.5042796902845363
NM_006822	1.40263551860511
NM_024709	0.0012529722337885636
NM_003268	-0.5306856684666527
NM_016451	-1.1408999395497852
NM_001297	-0.030585338650827482
NM_025128	0.3716063778983995
NM_031908	0.09372747984776088
NM_001083124	-0.07653345431195283
NM_007175	0.2294619019449701
NM_017946	-0.822063081698935
NM_100486	-0.8305935193002183
NM_001025366	0.016554863476554
NM_147168	0.5262575226956905
NM_006185	-0.15541795157380625
NM_173638	-0.04697522948530025
NM_175875	0.7453995048580574
NR_030638	-0.1483274076953581
NM_014331	0.8548495599472685
NM_175635	0.018620354024304432
NM_004764	-3.452707713211642
NM_001040633	-0.19880140536207472
NM_001042576	-0.952302205031455
NM_001048172	1.1646638641132725
NM_002761	0.17309131293373656
NM_018676	-0.3880855446332374
NM_001737	0.02526393388165116
NM_130393	0.09566348005652783
NM_003053	0.022174636102848224
NR_002830	0.05956662470717354
NR_004422	-0.14306834019476686
NM_170587	-0.3502134677188121
NR_003500	-0.14587261431424595
NM_021080	-0.09314460928112034
NM_000943	0.10759031103477376
NM_002766	0.2926249502401501
NM_153336	-0.09982464012766668
NM_001876	0.22923042445259864
NM_001080514	-0.026510806020186226
NM_001004483	-0.04908273864891027
NM_004679	-0.02533799706814231
NM_182627	-0.5146590824121375
NM_014680	0.33942066643102514
NM_024658	0.6046714837848226
NM_000370	0.08482821980182767
NM_001006121	-0.1078356048112866
NM_017638	0.1462608621020697
NM_006328	0.3009022389766112
NM_022450	0.7882149079216538
NM_001097638	0.3630391820449812
NR_030301	0.036983190188534805
NM_032115	0.14939093541192325
NM_014873	-0.4859977010931658
NM_014884	-0.3750141673713266
NM_145175	0.5488000974603704
NM_001033059	-0.6023329340420214
NM_002793	0.1285518056988645
NR_003569	-0.4059933631339931
NM_181724	-0.12147629676614805
NM_003277	0.1548949264970158
NM_001040412	-0.010271397389573585
NM_138360	0.10534885285891576
NM_006416	-0.2069864875822713
NM_033416	0.5313103469273226
NM_001140	-0.04703636009106565
NM_148910	0.024848690221847918
NM_017734	0.11506840550849642
NM_006589	0.5824046244470351
NR_002827	-0.1236003567871012
NM_001014286	-0.6762206247845485
NM_016170	-0.0033985279694879193
NM_001970	1.4180621238708264
NR_030345	-0.513925183304955
NM_001155	-0.8961003627246854
NM_003844	0.3710881770766899
NM_005159	0.051300424279368366
NM_145011	-0.6953670090676767
NM_001008727	-1.3974290480288902
NR_000016	-0.2362811939435942
NM_001005502	0.2444024580257873
NM_001011551	-0.7453785731986533
NM_175858	0.012306570571058766
NM_018460	0.5496613675317794
NM_145238	-0.0461401259412849
NM_003688	-0.7919731886543734
NM_144772	0.9611540374718278
NM_000393	-2.443545269308826
NM_001005415	0.3787366719075609
NM_001099678	-1.229891284347006
NM_001079530	0.14886177020495614
NM_000308	-0.9963648104810764
NM_003629	0.16368882480175356
NM_032714	-0.3831818683825751
NM_001031689	0.02368023733831401
NM_198041	0.21997656084904527
NR_030289	-0.007208058680933885
NM_001029881	0.5653043073278479
NM_001330	0.19413265863724968
NM_001014342	0.07812641461125051
NR_002755	0.03434402030746127
NM_016001	-0.054092947596856164
NM_006438	0.08540245274148958
NM_007218	-0.2336669654653298
NM_152896	-1.0047149694326258
NM_032520	-0.08717827092940568
NM_001004319	0.020654583441779263
NR_030344	-0.08888977542131908
NM_001014435	0.0454078671475889
NM_024844	0.3246273627956951
NM_000706	-0.03976504720201399
NM_016020	0.6209891513960673
NM_001033019	0.07612535782194707
NM_014485	-0.0032917649403592444
NM_199001	-0.6962169497434576
NM_003383	0.038449357563634934
NM_152769	-0.08376145551141193
NM_152391	-0.25526440956496355
NM_002698	-0.03560645893687445
NM_015916	0.033868832634146515
NM_014341	0.4536862972171785
NM_001563	0.06351573655724961
NM_052843	0.03327308272705508
NR_015341	-1.0529320937931754
NM_001030013	0.05618631956620742
NM_173201	-0.04814802676806757
NM_080596	-0.0099373982807725
NM_002931	0.8347241770395738
NM_000961	0.016917892996767343
NM_003869	0.6348405783732984
NM_017765	0.025065353291044052
NM_002218	-0.03634299718641401
NM_182504	0.09851125155224516
NM_002899	-2.1273996255038385
NM_006175	0.07751220430695317
NM_016291	0.36016255006734305
NM_003675	-0.4872008325129978
NM_000912	0.11977423542696093
NM_015987	0.435700201259606
NM_001077511	-0.1993854738976712
NM_013435	0.10003047279817784
NM_004995	-0.16360572857158215
NM_006941	-0.15052511072631375
NM_006624	-0.6507932109635133
NM_002935	0.17718817172033738
NM_014494	-0.2372121099964546
NM_001080500	0.011441069451773166
NM_017867	-0.8323508944831742
NM_002106	0.02686080805687309
NM_030637	-0.03330848647042546
NM_145212	0.08763199102077372
NM_182528	0.05590875177018453
NM_152408	-0.4496681237835201
NM_030920	0.025759640026787472
NM_153237	-0.12632712947088534
NM_152531	0.585357852071948
NM_001095	1.9696571686005957
NM_148173	-0.023049051213804087
NM_001004023	0.052174996691491685
NM_017528	0.8397824979669896
NM_007213	1.0497075576063009
NM_016373	-0.2225945072009192
NM_001002235	0.3915606629582928
NM_203497	-0.12236910264205812
NM_007055	0.16924544642222833
NM_152389	-0.10975010015802264
NM_032819	0.5708471002866751
NM_018200	0.3562714358495229
NR_030229	-0.022085441811623318
NM_181462	0.18907668677647976
NM_001011713	-0.8499952136815343
NM_024558	-0.4523434065389956
NM_002349	-0.12924890531204325
NM_013452	-0.13579165395987006
NM_001003931	0.30063850429192474
NM_001013698	-0.007854008866344566
NM_019111	-1.744074742691461
NM_001011885	-0.535648478574949
NM_152321	-0.5850512697242455
NM_001093756	-0.4827248125844754
NM_194251	0.1958009718991384
NM_014956	-0.11534142202313614
NR_001527	0.02021866996214688
NR_002581	-0.4396210369764837
NM_032090	0.06768073097328056
NM_002573	0.7840932300031257
NM_020386	0.3037548128585606
NM_153362	-1.958826682666776
NM_016527	-0.03974053248183835
NM_004709	0.008468618612640139
NM_153701	-0.011484908440683572
NM_213651	0.1047120049487072
NM_013227	-0.09640905395733496
NM_213674	2.592741548604519
NM_004968	0.4177460574647225
NM_033043	0.8518983784905549
NM_007045	-0.5659679425451282
NM_015277	-0.23459798194157575
NM_002004	0.7979070388376409
NM_030816	-0.6098046288449539
NM_153742	1.1317543977917566
NM_019849	-0.09456154650704177
NM_020714	-0.18317870069168346
NM_175607	-0.14748141286825392
NM_001099218	-0.17592968748463794
NM_138712	1.09614128939675
NM_001085401	-0.11502451635590595
NM_016229	-1.4328594344726826
NM_001073	0.6104899049134744
NM_001083913	-0.01168449035649782
NM_012281	-0.09320958227724764
NM_020432	-0.44197020053857106
NM_006802	0.4030114546518152
NM_018181	-0.6997452688545762
NM_014359	0.1203661922120968
NM_013451	-1.8983317226536616
NM_014346	0.39198134848231375
NM_001024662	-0.1217413333195755
NM_000964	0.19202264479761266
NM_001077188	-0.4176261800367563
NM_002729	-0.32601853777826145
NM_015030	-0.1598723447783691
NM_001080456	0.10150516414338202
NM_001008395	0.6464643848493192
NM_001004454	0.1583514403005093
NM_002778	0.2930451775565334
NM_015922	-0.009100369725930963
NM_001008	4.4824767931075975
NM_001013635	-0.02623323848037056
NM_001029860	-0.11466442242673355
NM_001953	1.4078862378858998
NM_176813	1.3177681502578888
NM_000094	-1.8897588508596503
NM_152773	-0.4589867027713259
NM_014018	0.7320206871711983
NM_022138	-1.7031621964474473
NR_002817	-0.06010180268348789
NM_015297	-0.04778704152745717
NR_002222	0.05032589526661994
NM_006030	0.7973727691507779
NR_030258	0.08336521987156513
NM_198697	-0.06283664387648573
NR_004387	0.7186405594036729
NM_000971	0.3364497994415462
NM_022818	-0.36204048153638935
NR_031618	0.17462845177454314
NM_198180	-0.1559292353683144
NR_003952	-0.010596605936011944
NM_152705	0.9765846114927256
NM_001918	-0.09677664392645707
NM_002603	-0.003276760511773745
NM_001080547	0.09008003834321016
NM_005729	0.4323589689236594
NM_172230	-0.051833095396035166
NM_153706	-0.6994891246740963
NM_006807	-0.9673086593089252
NM_003183	-0.3095094177661412
NR_030315	-0.00016817123127003708
NM_002373	0.036351577104508884
NM_002852	-0.033611668890092296
NM_018083	0.4148287025119444
NM_031911	0.10851877479270616
NM_018429	-0.1916599039335528
NM_052910	-0.022441076653358115
NM_001040011	-0.2032718791392751
NM_052932	-2.00302864152528
NM_001008397	-0.4338092981459273
NM_003865	-0.13094466420095638
NM_181597	-0.011355726071916485
NM_017998	-0.5039390388682498
NM_021107	0.13240686944498206
NM_152424	0.4082534798379257
NM_000175	0.906538130619198
NM_006903	-0.5764215454503077
NM_173547	0.4369439003560741
NM_006918	-1.4089846597927165
NM_017896	-0.6832218386854205
NM_017599	-0.4415271603758991
NM_153215	0.05495865526834137
NM_003075	-0.25411154217011644
NM_001009609	0.21488640967065148
NM_004356	0.12892020872851268
NM_006198	-0.8197143723031498
NM_001006115	0.3251304914140453
NM_080593	-1.5749266892480396
NM_139168	-0.5034184334064389
NM_031209	0.6979315882850432
NM_000022	-0.3450264827727905
NM_001005236	0.03825436447138428
NM_005319	-1.5244931986447845
NM_014266	-0.22888362253808076
NM_000179	-1.0248740458616659
NM_002780	-1.1246657544514025
NR_029891	0.18210761998493416
NM_022903	1.314243435580543
NM_213603	-0.8059834273874948
NM_015649	0.5892334872066163
NR_031697	-0.09726937426650174
NM_004662	0.03915715968237849
NM_001024644	0.17367817102528224
NM_001032386	0.6442253875861967
NM_003640	-0.19398429074505094
NM_001080998	0.05018270353850551
NM_024852	-0.1410570528038041
NM_012369	0.03165540987131378
NR_003691	0.11549220226912794
NM_032319	0.6867720261507592
NM_003236	-1.2440442064449582
NM_021824	-0.28314280977293643
NM_052972	1.4340019140644569
NM_001549	-0.9286330774745994
NM_139072	-0.6318010115493601
NM_020939	0.033526686741304684
NM_001012271	0.3997254133471611
NM_145255	0.9020290536508824
NM_152568	0.08115087387340518
NM_000240	0.3141661936450997
NM_001001938	0.07899369246155735
NM_080820	0.489650824804595
NM_003666	-0.4730676847846411
NM_015009	0.22191199529355424
NR_031595	-0.08309177689314635
NM_173627	0.5563862852953775
NM_031418	0.15280058197840113
NM_030667	0.7779874965658068
NM_001017535	0.0530089930607747
NM_015329	-0.3804745970960183
NR_015434	0.5169539603434541
NM_004558	1.5874248217343774
NM_001449	1.0915134740317525
NM_001467	0.4184691616815348
NM_020363	0.040834608635270775
NM_004581	-0.0400166080885457
NM_022897	0.0435867975351531
NM_005919	0.026086002886822824
NM_080388	-0.4090201964884209
NM_015651	-0.21983095296993546
NM_020649	0.5693860800745894
NM_014139	-0.11502955577797452
NM_018357	1.2722422380698533
NM_003476	-0.046263915795076084
NM_033036	0.1165248806187386
NM_006331	0.5916486087935734
NM_024898	0.17503540748728533
NM_152313	-0.7132555091729846
NM_002872	-0.2416263715265638
NM_032880	-0.22439571758664234
NM_001135570	0.11160364973780484
NM_033644	0.09637086080902724
NM_019850	1.7546728988388836
NM_003784	-0.4689637390728979
NM_152396	-0.287123128391189
NR_029693	0.055852583407604336
NM_014175	0.06356386449705942
NM_001035005	0.3681240286089108
NM_001040168	-0.0063074954795659935
NM_015705	0.8896578224626189
NM_153000	-1.4587947054545034
NM_017646	0.3249581286394221
NM_003585	0.2950573178412352
NM_139166	0.04191330238726365
NM_001012416	0.00034953522339662834
NM_015037	-0.5257116071147794
NM_001775	0.02578839337276919
NM_005048	0.1360218424282567
NM_080836	-0.2691368714603064
NM_145024	0.16323025969605529
NR_024062	-0.061232604407485174
NM_004193	0.18742401136611045
NM_004871	-0.08356439018773112
NM_002238	0.16283450235463234
NM_017988	-1.0125861834445649
NM_004098	2.218731389880085
NM_001233	-0.36324866886582896
NM_133433	-0.8841143231884234
NM_138620	0.100309278432298
NM_017884	0.7586313935530402
NM_005997	0.9738969681998254
NM_006412	0.16687955192728554
NM_001198	-0.3556173742387284
NM_018999	-0.7596892862836966
NM_004530	0.12687488776902867
NM_017626	0.10724078063015367
NM_004835	0.5204903182966092
NM_001666	-0.05097454181751224
NM_015461	-0.12101571464860998
NM_001066	-1.5751308759308364
NM_003098	0.3504532918390771
NM_032731	-0.0625707128853221
NR_031733	-0.002996726002537944
NM_024863	-0.32011949545670143
NM_000834	0.03708452677813673
NM_014045	0.3682788141727925
NM_018668	0.915606977112174
NM_024107	0.2764361599108859
NR_031653	0.1060459962771594
NM_175636	0.08344608417732091
NM_147184	-0.9852261988799176
NM_001232	-0.017990537568232334
NM_181333	0.016653817553017817
NM_021209	-0.055928544361559016
NM_012184	-0.20620831407311324
NM_005002	0.5755352908075656
NM_001349	-0.8032170726006445
NM_016264	-0.02496802478413336
NM_000583	1.3697951671221291
NM_152856	0.4109256532015887
NM_020131	0.2903735837261278
NM_003534	-1.5699290137667468
NM_005266	-0.10694288486312052
NM_001365	0.8041874045975468
NM_021259	-0.0268476005041844
NM_001436	1.367689768455535
NM_001975	1.3472741969216817
NM_175569	-0.664235016918256
NM_000558	1.393414597346489
NM_000238	-0.12924703437898366
NM_001083613	0.7817021323513318
NM_001015877	-0.6150689784040796
NM_024611	-0.3813404625978219
NM_006369	0.9184354252336616
NM_023018	0.3060624891976069
NM_001040058	-0.01876930222753421
NM_001281	0.4667058757864746
NR_031730	-0.09297808230685196
NM_003690	-0.26085572717883343
NM_013333	0.17952042056342646
NM_024306	0.6693231242556491
NR_030377	0.05655112486614705
NM_181690	-0.07139843969644566
NM_001099293	-0.02699920467398976
NM_199179	0.14957091237711606
NM_031415	0.07895704608582202
NM_198924	0.23717280494856802
NM_032182	-0.4810811544868683
NM_002881	-0.7535175632634331
NM_016468	-0.2999640284726091
NM_006581	0.04088718427900395
NM_001098622	0.37381447875140206
NM_004233	-0.3414803221791016
NM_182965	0.02085999438817865
NR_030586	-0.09400824487796716
NM_000945	-0.020770348364535972
NM_145010	0.0141516422584939
NM_001004432	0.002836449040679131
NM_001002296	-0.4058819523011579
NM_000727	-0.07203983500960713
NM_000242	-0.4217891866719031
NM_001006657	-0.5998883745207414
NM_207510	-0.0038720446796640024
NM_003626	-0.9860956859933192
NM_001012753	0.43847560625522014
NM_152613	0.007397567153302562
NM_144673	-0.09664246913310867
NM_183009	-0.5988093117646305
NM_024711	0.0862628071033809
NM_020998	-0.3134255997371587
NM_016835	-0.006406455303240986
NM_002380	-1.002324792257254
NM_007359	0.08222585475292937
NM_182707	-0.03976794140530473
NM_001033667	0.05724073409030499
NM_002436	-0.5461893960943982
NM_014344	0.2307710500549801
NM_003631	-0.28709188901060184
NM_020933	0.15897619829246082
NM_152572	0.3412105036734644
NM_001013622	0.2493562159518767
NM_004001	0.3209880950508893
NM_000276	-0.4562787162274326
NM_031294	0.047065728669842315
NM_170695	-0.009106082777887723
NM_004350	0.1741838548731406
NM_017431	0.07334726082261038
NM_018948	0.5899383024146156
NM_014157	0.20948602222173945
NM_133471	-1.308724711806564
NM_014897	-0.5305624134024306
NM_006346	-0.4333754042536768
NM_000665	0.08893878425422368
NR_003940	0.6870143792430876
NM_005113	-1.0525602025466487
NM_080666	-0.03460696404261565
NM_005492	-0.03741370118309245
NM_003646	0.1547070811461483
NM_017572	0.3528362762547819
NM_025169	0.1918350601244493
NM_018204	-1.0737266348596834
NM_014504	-0.3581315817477469
NM_003506	-0.9116794999186564
NM_018696	0.04620818051092048
NM_000889	0.863715348592994
NM_058166	-0.2083699287869803
NM_015865	0.03232275382635446
NM_012470	-0.17986637816317608
NM_003425	-0.9859897883902448
NM_182700	-0.6926273380048424
NM_001003789	0.32711746699803423
NR_029869	-0.036497983943316034
NM_138567	0.06959978479861624
NM_014064	0.9292510366468216
NM_198215	0.024105422250150697
NM_033304	0.044677414210472235
NM_001010922	-1.9537195354962251
NM_198540	0.3328193846901399
NM_021141	-0.3590362163635873
NM_005560	-0.8222987986677961
NM_001081461	-0.16852411991192692
NM_017841	0.10577161094043563
NM_006720	-0.3131162471550463
NM_015911	0.3717510585092795
NM_172316	0.011720039763349477
NM_002158	-1.3999096382708731
NM_014292	-0.3863918816465979
NM_000559	2.06912458258999
NR_029780	0.029678122272788997
NM_006644	-1.909133262885224
NM_001039649	-0.7140216850429186
NM_153447	0.052194267939114164
NM_030937	0.0868771808506122
NM_144583	0.029641631476365893
NM_023071	0.01911652789839636
NM_005873	-0.21530263563228744
NM_001452	-0.13269418916089645
NR_002921	-0.001335889219186276
NR_015370	1.9261161831470428
NM_012193	-2.501722806017184
NM_194457	0.43270037677501594
NM_032784	0.2203440050239468
NM_014839	-0.2705468617132455
NM_213622	-0.07561117433184737
NM_032387	0.4786483859028134
NM_033121	-0.4018721855588103
NM_033195	0.032974466634772916
NM_006249	0.034732835174861726
NM_182916	-0.5538174750849049
NR_002811	-0.0027359508417558547
NM_015213	0.4563632947727742
NM_024930	-0.4653940640056682
NM_130387	-0.046416077619769285
NM_015033	-0.13265123798589196
NM_017628	-0.0448003354464605
NM_024926	-0.22172566277734126
NM_000718	-0.019618203380114864
NM_005232	0.3918706760359292
NM_001065	0.3776344019835832
NM_012113	0.7427215044330424
NM_001827	-0.32748682804907114
NM_181453	-0.1704029281710356
NM_004371	-0.05829673256860075
NM_015483	-1.0311920561695278
NM_001031714	0.20576975952021587
NM_018951	0.10622829715151276
NM_001004316	-0.07839110172612057
NM_012363	-0.048431611993991534
NM_003038	-0.1220220010753801
NM_002235	0.06456426375337465
NM_005409	0.17510556561820473
NM_015545	0.2761178162678285
NM_001777	-0.19087414042909773
NR_031564	0.029080329541675092
NM_020870	-0.1919676177934857
NM_017839	-0.5851961337472954
NM_005212	0.030455639670162564
NM_000147	-0.3577440956565601
NM_058201	0.009482602420212
NM_002806	-1.0435053638456602
NM_000059	-0.2605772459849325
NM_182715	-0.45756643226573995
NM_001011878	0.030014903361740758
NM_017640	-0.0011369971463878262
NM_032750	0.9226264414861642
NM_002097	-0.225936319653554
NM_018466	-0.4711510777971384
NM_004642	-0.23428286436654394
NM_030754	-0.8382220354844805
NM_001031726	-0.07708873144202702
NM_032348	0.07382469686811875
NR_003944	0.18306955936793026
NM_001040002	0.1271346811432637
NM_014762	0.2068854505202721
NM_001008707	-0.07513506957313894
NM_058163	0.010680114626433248
NR_021487	-0.3288097727248048
NM_138337	0.028437299477480468
NM_018845	1.2548367879582003
NM_198582	0.33006368895642346
NM_001080433	-0.15826394421705478
NM_002411	-0.0479312589415248
NM_016292	2.016818499153576
NM_021801	0.14056581206620064
NM_001010852	-0.04846917539917782
NM_005923	-0.8378959052803563
NM_001039182	0.13887458557655175
NM_002485	-1.2290522804061101
NM_020699	0.0836404074369653
NM_005072	-0.09655493171453168
NM_212492	0.18736476590356907
NM_144642	-0.06193917989793483
NM_052891	0.046523346748742936
NM_031485	0.6891664088670104
NM_001308	-1.9022880151673105
NM_021155	0.018019719950017526
NM_001113756	0.8027666321758185
NM_032689	-0.325671944434997
NM_015939	-0.2441669695079301
NM_201548	0.08116241175610013
NM_032565	0.5773155209761185
NM_014574	-1.877936901776896
NM_001024211	-0.3092121311788804
NM_021996	0.00634556086540993
NM_001187	0.0040517083579578615
